gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
BOS201009170,TOR,BOS,BOS07,20100917,0,7:22PM,night,,,true,,197,37679,unknown,unknown,unknown,58,fromcf,2,petrm701,,,davig901,holbs901,gibsg901,knigb901,,,cecib001,lackj001,gregk001,regular,11,9,TOR,BOS,y,both,y,y,y,2010
CHA201009170,DET,CHA,CHI12,20100917,0,7:10PM,night,,,true,,159,28563,unknown,unknown,sunny,68,fromcf,7,roseb701,,,kellj901,vanol901,nelsj901,carlm901,,,schem001,jacke001,,regular,9,2,DET,CHA,y,both,y,y,y,2010
FLO201009170,CHN,FLO,MIA01,20100917,0,7:10PM,night,,,false,,170,22751,unknown,unknown,cloudy,85,fromlf,13,clumd701,,,everm901,johna901,fleta901,mcclt901,,,dempr002,sanaa001,marmc001,regular,2,0,CHN,FLO,y,both,y,y,y,2010
HOU201009170,CIN,HOU,HOU03,20100917,0,7:06PM,night,,,false,,180,30218,dry,none,dome,73,unknown,0,porzg701,,,wintm901,wendh902,rungb901,laynj901,,,fulcj001,chapa001,lyonb003,regular,3,5,HOU,CIN,y,both,y,y,y,2010
KCA201009170,CLE,KCA,KAN06,20100917,0,7:11PM,night,,,true,,180,21168,unknown,unknown,sunny,78,rtol,6,blacd701,,,cousd901,estam901,joycj901,hudsm901,,,carrc003,davik002,,regular,11,4,CLE,KCA,y,both,y,y,y,2010
LAN201009170,COL,LAN,LOS03,20100917,0,7:11PM,night,,,false,,206,38449,unknown,unknown,sunny,66,tolf,5,hartd701,,,welkb901,dimum901,welkt901,reynj901,,,jimeu001,kuroh001,streh001,regular,7,5,COL,LAN,y,both,y,y,y,2010
MIN201009170,OAK,MIN,MIN04,20100917,0,7:11PM,night,,,true,,154,40681,unknown,unknown,overcast,64,ltor,4,wongg701,,,hirsj901,hoyej901,diazl901,bellw901,,,andeb004,blacn001,baila001,regular,3,1,OAK,MIN,y,both,y,y,y,2010
NYN201009170,ATL,NYN,NYC20,20100917,0,7:11PM,night,,,false,,156,28002,unknown,unknown,cloudy,67,fromlf,12,shanb701,,,hohnb901,darlg901,drecb901,emmep901,,,hanst001,niesj001,wagnb001,regular,6,4,ATL,NYN,y,both,y,y,y,2010
PHI201009170,WAS,PHI,PHI13,20100917,0,7:06PM,night,,,false,,160,45338,unknown,unknown,sunny,70,fromcf,15,bellj701,,,marqa901,herna901,tscht901,davib902,,,oswar001,marqj001,,regular,1,9,PHI,WAS,y,both,y,y,y,2010
PIT201009170,ARI,PIT,PIT08,20100917,0,7:04PM,night,,,false,,170,22939,unknown,unknown,unknown,66,tocf,5,webbb701,,,mealj901,scotd901,reybd901,barrs901,,,meeke001,vasqe001,,regular,3,4,PIT,ARI,y,both,y,y,y,2010
SEA201009170,TEX,SEA,SEA03,20100917,0,7:10PM,night,,,true,,140,19302,dry,none,dome,63,unknown,0,padud701,,,wolfj901,cedeg901,hicke901,fostm901,,,hernf002,wilsc004,aardd001,regular,1,2,SEA,TEX,y,both,y,y,y,2010
SFN201009170,MIL,SFN,SFO03,20100917,0,7:15PM,night,,,false,,149,41835,unknown,unknown,cloudy,65,torf,15,santa701,,,demud901,buckc901,danlk901,eddid901,,,wolfr001,bumgm001,,regular,3,0,MIL,SFN,y,both,y,y,y,2010
SLN201009170,SDN,SLN,STL10,20100917,0,7:16PM,night,,,false,,173,37806,unknown,unknown,sunny,75,tolf,4,smitm701,,,hallt901,kulpr901,barkl901,rapue901,,,lohsk001,latom001,,regular,4,14,SLN,SDN,y,both,y,y,y,2010
TBA201009170,ANA,TBA,STP01,20100917,0,7:11PM,night,,,true,,185,23215,unknown,unknown,dome,72,unknown,0,mathb701,,,cuzzp901,onorb901,guccc901,crawj901,,,kohnm001,wheed001,rodnf001,regular,4,3,ANA,TBA,y,both,y,y,y,2010
BAL201009180,NYA,BAL,BAL12,20100918,0,7:06PM,night,,,true,,179,48775,unknown,unknown,sunny,71,rtol,2,hennj701,,,randt901,nauep901,gormb901,barrt901,,,sabac001,guthj001,,regular,11,3,NYA,BAL,y,both,y,y,y,2010
BOS201009180,TOR,BOS,BOS07,20100918,0,7:11PM,night,,,true,,196,37863,unknown,unknown,unknown,60,rtol,7,petrm701,,,holbs901,gibsg901,knigb901,davig901,,,romer002,beckj002,gregk001,regular,4,3,TOR,BOS,y,both,y,y,y,2010
CHA201009180,DET,CHA,CHI12,20100918,0,3:10PM,day,,,true,,162,27828,unknown,unknown,unknown,62,ltor,9,roseb701,,,vanol901,nelsj901,carlm901,kellj901,,,verlj001,sants001,,regular,6,3,DET,CHA,y,both,y,y,y,2010
FLO201009180,CHN,FLO,MIA01,20100918,0,7:10PM,night,,,false,,168,28716,unknown,unknown,sunny,84,fromcf,16,mccac701,,,johna901,fleta901,mcclt901,everm901,,,colec001,sanca004,marmc001,regular,5,3,CHN,FLO,y,both,y,y,y,2010
HOU201009180,CIN,HOU,HOU03,20100918,0,6:06PM,night,,,false,,189,29855,dry,none,dome,73,unknown,0,blour701,,,wendh902,rungb901,laynj901,wintm901,,,arrob001,figun001,,regular,11,1,CIN,HOU,y,both,y,y,y,2010
KCA201009180,CLE,KCA,KAN06,20100918,0,6:46PM,night,,,true,,177,18112,unknown,unknown,overcast,73,rtol,11,blacd701,,,estam901,joycj901,hudsm901,cousd901,,,smitj002,osuls001,perec002,regular,6,4,CLE,KCA,y,both,y,y,y,2010
LAN201009180,COL,LAN,LOS03,20100918,0,1:11PM,day,,,false,,175,40191,unknown,unknown,sunny,80,tocf,3,munse701,,,dimum901,welkt901,reynj901,welkb901,,,chacj001,ely-j001,,regular,12,2,COL,LAN,y,both,y,y,y,2010
MIN201009180,OAK,MIN,MIN04,20100918,0,12:11PM,day,,,true,,149,40847,unknown,unknown,cloudy,52,ltor,10,wongg701,,,hoyej901,diazl901,bellw901,hirsj901,,,slowk001,bradd002,cappm001,regular,2,4,MIN,OAK,y,both,y,y,y,2010
NYN201009180,ATL,NYN,NYC20,20100918,0,4:11PM,day,,,false,,148,33051,unknown,unknown,unknown,70,tolf,4,shanb701,,,darlg901,drecb901,emmep901,hohnb901,,,hudst001,gee-d001,wagnb001,regular,4,2,ATL,NYN,y,both,y,y,y,2010
PHI201009180,WAS,PHI,PHI13,20100918,0,7:06PM,night,,,false,,178,45222,unknown,unknown,sunny,72,tocf,5,bellj701,,,herna901,tscht901,davib902,marqa901,,,kendk001,zimmj003,lidgb001,regular,2,5,PHI,WAS,y,both,y,y,y,2010
PIT201009180,ARI,PIT,PIT08,20100918,0,7:03PM,night,,,false,,199,25981,unknown,unknown,cloudy,75,rtol,3,patte701,,,scotd901,reybd901,barrs901,mealj901,,,mcdoj004,enrib001,,regular,6,9,PIT,ARI,y,both,y,y,y,2010
SEA201009180,TEX,SEA,SEA03,20100918,0,6:10PM,night,,,true,,140,20843,dry,none,dome,68,unknown,0,padud701,,,cedeg901,hicke901,fostm901,wolfj901,,,lee-c003,vargj001,,regular,6,1,TEX,SEA,y,both,y,y,y,2010
SFN201009180,MIL,SFN,SFO03,20100918,0,6:05PM,night,,,false,,156,41767,unknown,unknown,unknown,66,tocf,16,santa701,,,buckc901,danlk901,eddid901,demud901,,,gally001,linct001,axfoj001,regular,2,1,MIL,SFN,y,both,y,y,y,2010
SLN201009180,SDN,SLN,STL10,20100918,0,3:11PM,day,,,false,,215,40205,unknown,unknown,cloudy,86,unknown,0,durbj701,,,kulpr901,barkl901,rapue901,hallt901,,,adamm001,mcclk001,,regular,8,4,SDN,SLN,y,both,y,y,y,2010
TBA201009180,ANA,TBA,STP01,20100918,0,7:10PM,night,,,true,,194,31896,unknown,unknown,dome,72,unknown,0,mathb701,,,onorb901,guccc901,crawj901,cuzzp901,,,sorir001,cassb001,,regular,3,4,TBA,ANA,y,both,y,y,y,2010
BAL201009190,NYA,BAL,BAL12,20100919,0,1:38PM,day,,,true,,221,39537,unknown,unknown,sunny,80,unknown,0,hennj701,,,nauep901,gormb901,barrt901,randt901,,,gonzm001,robed002,,regular,3,4,BAL,NYA,y,both,y,y,y,2010
BOS201009190,TOR,BOS,BOS07,20100919,0,1:38PM,day,,,true,,157,37234,unknown,unknown,cloudy,71,torf,1,ellib701,,,gibsg901,knigb901,davig901,holbs901,,,lestj001,marcs001,,regular,0,6,BOS,TOR,y,both,y,y,y,2010
CHA201009190,DET,CHA,CHI12,20100919,0,7:09PM,night,,,true,,253,25417,unknown,unknown,overcast,61,ltor,8,roseb701,,,nelsj901,carlm901,kellj901,vanol901,,,weinr001,sants001,schld001,regular,9,7,DET,CHA,y,both,y,y,y,2010
FLO201009190,CHN,FLO,MIA01,20100919,0,1:10PM,day,,,false,,195,20203,unknown,unknown,cloudy,88,fromlf,10,clumd701,,,fleta901,mcclt901,everm901,johna901,,,samaj001,milla002,,regular,13,3,CHN,FLO,y,both,y,y,y,2010
HOU201009190,CIN,HOU,HOU03,20100919,0,1:05PM,day,,,false,,155,32520,dry,none,dome,73,unknown,0,mclei701,,,rungb901,laynj901,wintm901,wendh902,,,myerb001,woodt004,lyonb003,regular,3,4,HOU,CIN,y,both,y,y,y,2010
KCA201009190,CLE,KCA,KAN06,20100919,0,1:11PM,day,,,true,,161,17803,unknown,unknown,cloudy,77,rtol,7,blacd701,,,joycj901,hudsm901,cousd901,estam901,,,hochl001,tomlj001,sorij001,regular,4,6,KCA,CLE,y,both,y,y,y,2010
LAN201009190,COL,LAN,LOS03,20100919,0,1:11PM,day,,,false,,261,37402,unknown,unknown,sunny,82,tocf,8,hartd701,,,welkt901,reynj901,welkb901,dimum901,,,sherg001,delcm001,,regular,6,7,LAN,COL,y,both,y,y,y,2010
MIN201009190,OAK,MIN,MIN04,20100919,0,1:13PM,day,,,true,,182,40088,unknown,unknown,cloudy,58,ltor,11,wongg701,,,diazl901,bellw901,hirsj901,hoyej901,,,cramb001,lirif001,,regular,6,2,OAK,MIN,y,both,y,y,y,2010
NYN201009190,ATL,NYN,NYC20,20100919,0,1:11PM,day,,,false,,177,33612,unknown,unknown,sunny,76,tolf,2,karph701,,,drecb901,emmep901,hohnb901,darlg901,,,lowed001,dickr001,kimbc001,regular,6,3,ATL,NYN,y,both,y,y,y,2010
PHI201009190,WAS,PHI,PHI13,20100919,0,1:37PM,day,,,false,,195,44936,unknown,unknown,sunny,78,tocf,3,dunnj701,,,tscht901,davib902,marqa901,herna901,,,worlv001,stord001,,regular,6,7,PHI,WAS,y,both,y,y,y,2010
PIT201009190,ARI,PIT,PIT08,20100919,0,1:35PM,day,,,false,,150,18331,unknown,unknown,cloudy,81,rtol,9,patte701,,,reybd901,barrs901,mealj901,scotd901,,,hanrj001,heila001,meeke001,regular,3,4,PIT,ARI,y,both,y,y,y,2010
SEA201009190,TEX,SEA,SEA03,20100919,0,1:10PM,day,,,true,,157,20764,dry,none,dome,66,fromcf,2,radoe701,,,hicke901,wolfj901,cedeg901,muchm901,,,fistd001,huntt002,aardd001,regular,1,2,SEA,TEX,y,both,y,y,y,2010
SFN201009190,MIL,SFN,SFO03,20100919,0,1:05PM,day,,,false,,176,41113,unknown,unknown,overcast,67,unknown,9,bushd701,,,danlk901,eddid901,demud901,buckc901,,,zitob001,narvc001,,regular,2,9,SFN,MIL,y,both,y,y,y,2010
SLN201009190,SDN,SLN,STL10,20100919,0,1:17PM,day,,,false,,142,37885,unknown,unknown,unknown,72,tocf,9,durbj701,,,barkl901,rapue901,hallt901,kulpr901,,,waina001,garlj001,franr001,regular,1,4,SLN,SDN,y,both,y,y,y,2010
TBA201009190,ANA,TBA,STP01,20100919,0,1:41PM,day,,,true,,194,25794,unknown,unknown,dome,72,unknown,0,mathb701,,,guccc901,crawj901,cuzzp901,onorb901,,,kazms001,niemj001,waldj001,regular,6,3,ANA,TBA,y,both,y,y,y,2010
ANA201009200,TEX,ANA,ANA01,20100920,0,7:07PM,night,,,true,,199,41404,unknown,unknown,sunny,67,tocf,7,munse701,,,reynj901,welkb901,dimum901,welkt901,,,weavj003,holld003,rodnf001,regular,4,7,ANA,TEX,y,both,y,y,y,2010
BOS201009200,BAL,BOS,BOS07,20100920,0,7:11PM,night,,,true,,192,37560,unknown,unknown,cloudy,64,fromlf,17,shalm701,,,davib902,marqa901,tscht901,timmt901,,,hernd002,matsd001,uehak001,regular,4,2,BAL,BOS,y,both,y,y,y,2010
DET201009200,KCA,DET,DET05,20100920,0,7:06PM,night,,,true,,163,24382,unknown,unknown,sunny,67,ltor,9,klonc701,,,barrs901,mealj901,scotd901,reybd901,,,thomb001,greiz001,cokep001,regular,5,7,DET,KCA,y,both,y,y,y,2010
FLO201009200,SLN,FLO,MIA01,20100920,0,3:10PM,day,,,false,,112,20955,unknown,unknown,cloudy,88,fromcf,15,jernr701,,,cuzzp901,onorb901,guccc901,carav901,,,volsc001,carpc002,,regular,0,4,FLO,SLN,y,both,y,y,y,2010
MIL201009200,CIN,MIL,MIL06,20100920,0,7:11PM,night,,,false,,178,30024,unknown,unknown,unknown,67,tolf,6,odrit701,,,westj901,belld901,herna901,drakr901,,,massn001,loe-k001,cordf002,regular,5,2,CIN,MIL,y,both,y,y,y,2010
MIN201009200,CLE,MIN,MIN04,20100920,0,7:10PM,night,,,true,,162,39228,unknown,unknown,sunny,73,rtol,17,thors701,,,knigb901,davig901,holbs901,gibsg901,,,duenb001,gomej002,,regular,3,9,MIN,CLE,y,both,y,y,y,2010
NYA201009200,TBA,NYA,NYC21,20100920,0,7:37PM,night,,,true,,199,47437,unknown,unknown,sunny,66,ltor,7,shanb701,,,mcclt901,everm901,johna901,fleta901,,,gaudc001,garzm001,rivem002,regular,6,8,NYA,TBA,y,both,y,y,y,2010
OAK201009200,CHA,OAK,OAK01,20100920,0,7:07PM,night,,,true,,173,10090,unknown,unknown,sunny,67,torf,11,santa701,,,muchm901,culbf901,ticht901,hicke901,,,bonsb001,lines001,bresc001,regular,0,3,OAK,CHA,y,both,y,y,y,2010
PHI201009200,ATL,PHI,PHI13,20100920,0,7:06PM,night,,,false,,165,45256,unknown,unknown,sunny,73,ltor,12,macom701,,,carlm901,kellj901,vanol901,nelsj901,,,hamec001,beacb001,lidgb001,regular,1,3,PHI,ATL,y,both,y,y,y,2010
WAS201009200,HOU,WAS,WAS11,20100920,0,7:06PM,night,,,false,,160,10999,unknown,unknown,sunny,75,ltor,13,mathd701,,,gormb901,barrt901,randt901,nauep901,,,norrb001,hernl003,,regular,8,2,HOU,WAS,y,both,y,y,y,2010
ANA201009210,TEX,ANA,ANA01,20100921,0,7:06PM,night,,,true,,132,41707,unknown,unknown,unknown,67,tocf,7,franm701,,,welkb901,dimum901,welkt901,reynj901,,,sante001,lewic001,,regular,0,2,ANA,TEX,y,both,y,y,y,2010
ARI201009210,COL,ARI,PHO01,20100921,0,6:40PM,night,,,false,,154,37460,dry,none,dome,79,unknown,0,johnr701,,,eddid901,demud901,buckc901,danlk901,,,saunj001,delaj001,gutij002,regular,1,3,ARI,COL,y,both,y,y,y,2010
BOS201009210,BAL,BOS,BOS07,20100921,0,7:11PM,night,,,true,,208,37464,unknown,unknown,cloudy,66,tocf,16,scogc701,,,marqa901,tscht901,timmt901,davib902,,,bergb002,atchs001,,regular,9,1,BAL,BOS,y,both,y,y,y,2010
CHN201009210,SFN,CHN,CHI11,20100921,0,8:16PM,night,,,false,,140,36364,unknown,unknown,overcast,70,tocf,4,roseb701,,,laynj901,wintm901,wendh902,rungb901,,,ramir003,casha001,wilsb001,regular,1,0,SFN,CHN,y,both,y,y,y,2010
DET201009210,KCA,DET,DET05,20100921,0,7:06PM,night,,,true,,187,26178,unknown,unknown,cloudy,87,fromrf,17,klonc701,,,mealj901,scotd901,reybd901,barrs901,,,chenb001,galaa002,sorij001,regular,9,6,KCA,DET,y,both,y,y,y,2010
FLO201009210,NYN,FLO,MIA01,20100921,0,7:10PM,night,,,false,,148,19422,unknown,unknown,cloudy,84,fromcf,14,jernr701,,,carav901,onorb901,guccc901,cuzzp901,,,veraj001,desse001,hensc002,regular,2,5,FLO,NYN,y,both,y,y,y,2010
LAN201009210,SDN,LAN,LOS03,20100921,0,7:10PM,night,,,false,,140,44166,unknown,unknown,cloudy,65,tocf,3,munse701,,,millb901,fairc901,coope901,reilm901,,,richc002,billc001,,regular,6,0,SDN,LAN,y,both,y,y,y,2010
MIL201009210,CIN,MIL,MIL06,20100921,0,7:10PM,night,,,false,,167,22761,dry,none,dome,70,unknown,0,odrit701,,,belld901,herna901,drakr901,westj901,,,volqe001,bushd001,cordf002,regular,4,3,CIN,MIL,y,both,y,y,y,2010
MIN201009210,CLE,MIN,MIN04,20100921,0,7:10PM,night,,,true,,188,39580,unknown,unknown,cloudy,66,ltor,11,thors701,,,davig901,holbs901,gibsg901,knigb901,,,perkg001,mastj001,cappm001,regular,4,6,MIN,CLE,y,both,y,y,y,2010
NYA201009210,TBA,NYA,NYC21,20100921,0,7:08PM,night,,,true,,194,46609,unknown,unknown,sunny,66,rtol,13,sprej701,,,everm901,johna901,fleta901,mcclt901,,,hughp001,shiej002,chamj002,regular,3,8,NYA,TBA,y,both,y,y,y,2010
OAK201009210,CHA,OAK,OAK01,20100921,0,7:07PM,night,,,true,,150,11158,unknown,unknown,unknown,64,tocf,15,santa701,,,culbf901,ticht901,hicke901,muchm901,,,cahit001,buehm001,,regular,2,7,OAK,CHA,y,both,y,y,y,2010
PHI201009210,ATL,PHI,PHI13,20100921,0,7:06PM,night,,,false,,180,45264,unknown,unknown,sunny,72,tocf,9,macom701,,,kellj901,vanol901,nelsj901,carlm901,,,hallr001,minom001,lidgb001,regular,3,5,PHI,ATL,y,both,y,y,y,2010
PIT201009210,SLN,PIT,PIT08,20100921,0,7:05PM,night,,,false,,151,15478,unknown,unknown,sunny,83,fromrf,10,webbb701,,,bellw901,hirsj901,hoyej901,diazl901,,,mahop002,westj001,meeke001,regular,2,5,PIT,SLN,y,both,y,y,y,2010
TOR201009210,SEA,TOR,TOR02,20100921,0,7:08PM,night,,,true,,132,12158,unknown,unknown,cloudy,72,torf,16,perkd701,,,hudsm901,cousd901,estam901,joycj901,,,rzepm001,frenl001,gregk001,regular,3,5,TOR,SEA,y,both,y,y,y,2010
WAS201009210,HOU,WAS,WAS11,20100921,0,7:05PM,night,,,false,,193,11893,unknown,unknown,sunny,76,tocf,12,mathd701,,,barrt901,randt901,nauep901,gormb901,,,clipt001,paulf001,,regular,4,8,WAS,HOU,y,both,y,y,y,2010
ANA201009220,TEX,ANA,ANA01,20100922,0,7:07PM,night,,,true,,216,41222,unknown,unknown,unknown,66,unknown,4,munse701,,,dimum901,welkt901,reynj901,welkb901,,,harrm001,palmm001,felin001,regular,2,1,TEX,ANA,y,both,y,y,y,2010
ARI201009220,COL,ARI,PHO01,20100922,0,6:40PM,night,,,false,,192,29903,unknown,unknown,cloudy,95,fromrf,12,johnr701,,,demud901,buckc901,danlk901,eddid901,,,loper001,jimeu001,demes001,regular,4,8,ARI,COL,y,both,y,y,y,2010
BOS201009220,BAL,BOS,BOS07,20100922,0,7:11PM,night,,,true,,164,37729,unknown,unknown,cloudy,79,torf,12,ellib701,,,tscht901,timmt901,davib902,marqa901,,,lackj001,millk004,,regular,1,6,BOS,BAL,y,both,y,y,y,2010
CHN201009220,SFN,CHN,CHI11,20100922,0,7:06PM,night,,,false,,142,37285,unknown,unknown,unknown,64,fromrf,5,roseb701,,,wintm901,wendh902,rungb901,laynj901,,,wellr001,sancj002,marmc001,regular,0,2,CHN,SFN,y,both,y,y,y,2010
DET201009220,KCA,DET,DET05,20100922,0,7:06PM,night,,,true,,140,24678,unknown,unknown,cloudy,70,ltor,10,klonc701,,,scotd901,reybd901,barrs901,mealj901,,,schem001,davik002,,regular,2,4,DET,KCA,y,both,y,y,y,2010
FLO201009220,NYN,FLO,MIA01,20100922,0,7:10PM,night,,,false,,171,21123,unknown,unknown,cloudy,84,fromcf,15,jernr701,,,onorb901,guccc901,cuzzp901,carav901,,,sanaa001,niesj001,hensc002,regular,5,7,FLO,NYN,y,both,y,y,y,2010
LAN201009220,SDN,LAN,LOS03,20100922,0,7:10PM,night,,,false,,160,33728,unknown,unknown,unknown,65,tocf,1,hartd701,,,fairc901,coope901,reilm901,millb901,,,staut001,lillt001,bellh001,regular,3,1,SDN,LAN,y,both,y,y,y,2010
MIL201009220,CIN,MIL,MIL06,20100922,0,7:10PM,night,,,false,,177,27004,unknown,unknown,unknown,63,ltor,7,odrit701,,,herna901,drakr901,westj901,belld901,,,wolfr001,cuetj001,,regular,1,13,MIL,CIN,y,both,y,y,y,2010
MIN201009220,CLE,MIN,MIN04,20100922,0,12:11PM,day,,,true,,142,40139,unknown,unknown,overcast,60,fromcf,10,wongg701,,,holbs901,gibsg901,knigb901,davig901,,,blacn001,carrc003,,regular,1,5,MIN,CLE,y,both,y,y,y,2010
NYA201009220,TBA,NYA,NYC21,20100922,0,7:08PM,night,,,true,,195,46986,unknown,unknown,cloudy,80,rtol,8,shanb701,,,johna901,fleta901,mcclt901,everm901,,,hellj001,burna001,,regular,7,2,TBA,NYA,y,both,y,y,y,2010
OAK201009220,CHA,OAK,OAK01,20100922,0,12:37PM,day,,,true,,158,16056,unknown,unknown,cloudy,70,torf,10,ducam701,,,ticht901,hicke901,muchm901,culbf901,,,thorm001,ziegb001,salec001,regular,4,3,CHA,OAK,y,both,y,y,y,2010
PHI201009220,ATL,PHI,PHI13,20100922,0,7:07PM,night,,,false,,167,45310,wet,drizzle,unknown,86,tocf,10,macom701,,,vanol901,nelsj901,carlm901,kellj901,,,madsr001,ventj001,lidgb001,regular,0,1,PHI,ATL,y,both,y,y,y,2010
PIT201009220,SLN,PIT,PIT08,20100922,0,7:05PM,night,,,false,,171,11785,unknown,unknown,unknown,73,rtol,9,webbb701,,,hirsj901,hoyej901,diazl901,bellw901,,,mortc002,lohsk001,,regular,6,11,PIT,SLN,y,both,y,y,y,2010
TOR201009220,SEA,TOR,TOR02,20100922,0,7:07PM,night,,,true,,153,12302,unknown,unknown,sunny,68,tocf,6,perkd701,,,cousd901,estam901,joycj901,hudsm901,,,pauld001,drabk001,,regular,6,3,SEA,TOR,y,both,y,y,y,2010
WAS201009220,HOU,WAS,WAS11,20100922,0,7:07PM,night,,,false,,185,12213,unknown,unknown,unknown,90,tolf,1,vincd701,,,randt901,nauep901,gormb901,barrt901,,,clipt001,fulcj001,burns001,regular,3,4,WAS,HOU,y,both,y,y,y,2010
ARI201009230,COL,ARI,PHO01,20100923,0,6:40PM,night,,,false,,228,30093,unknown,unknown,sunny,92,fromrf,9,johnr701,,,buckc901,danlk901,eddid901,demud901,,,carrd001,franj003,gutij002,regular,9,10,ARI,COL,y,both,y,y,y,2010
CHN201009230,SFN,CHN,CHI11,20100923,0,6:07PM,night,,,false,,168,34481,unknown,unknown,unknown,85,tocf,15,speaa701,,,wendh902,rungb901,laynj901,wintm901,,,bumgm001,dempr002,,regular,13,0,SFN,CHN,y,both,y,y,y,2010
CLE201009230,KCA,CLE,CLE08,20100923,0,7:05PM,night,,,true,,184,16625,unknown,unknown,unknown,88,torf,13,brosc701,,,nelsj901,carlm901,kellj901,vanol901,,,osuls001,talbm001,sorij001,regular,4,2,KCA,CLE,y,both,y,y,y,2010
LAN201009230,SDN,LAN,LOS03,20100923,0,7:11PM,night,,,false,,157,33040,unknown,unknown,cloudy,69,torf,5,hartd701,,,coope901,reilm901,millb901,fairc901,,,kuroh001,latom001,kuo-h001,regular,1,3,LAN,SDN,y,both,y,y,y,2010
MIL201009230,FLO,MIL,MIL06,20100923,0,7:10PM,night,,,false,,170,31212,unknown,unknown,unknown,82,fromrf,12,odrit701,,,reybd901,barrs901,mealj901,scotd901,,,gally001,sanca004,,regular,3,8,MIL,FLO,y,both,y,y,y,2010
NYA201009230,TBA,NYA,NYC21,20100923,0,7:07PM,night,,,true,,203,47646,unknown,unknown,unknown,71,rtol,9,karph701,,,fleta901,mcclt901,everm901,johna901,,,pricd001,sabac001,,regular,10,3,TBA,NYA,y,both,y,y,y,2010
OAK201009230,TEX,OAK,OAK01,20100923,0,7:08PM,night,,,true,,142,10815,unknown,unknown,sunny,68,ltor,13,ducam701,,,gibsg901,knigb901,davig901,holbs901,,,bradd002,lee-c003,,regular,0,5,OAK,TEX,y,both,y,y,y,2010
PIT201009230,SLN,PIT,PIT08,20100923,0,12:35PM,day,,,false,,188,15802,unknown,unknown,cloudy,81,rtol,8,krizt701,,,hoyej901,diazl901,bellw901,hirsj901,,,suppj001,burrb001,,regular,9,2,SLN,PIT,y,both,y,y,y,2010
TOR201009230,SEA,TOR,TOR02,20100923,0,12:37PM,day,,,true,,141,12590,unknown,unknown,unknown,64,rtol,19,perkd701,,,estam901,joycj901,hudsm901,cousd901,,,hills003,hernf002,gregk001,regular,0,1,TOR,SEA,y,both,y,y,y,2010
WAS201009230,HOU,WAS,WAS11,20100923,0,4:37PM,day,,,false,,149,14633,unknown,unknown,cloudy,91,tolf,8,mathd701,,,nauep901,gormb901,barrt901,randt901,,,detwr001,figun001,,regular,2,7,WAS,HOU,y,both,y,y,y,2010
ANA201009240,CHA,ANA,ANA01,20100924,0,7:08PM,night,,,true,,151,41046,unknown,unknown,sunny,79,tocf,5,franm701,,,reilm901,millb901,fairc901,coope901,,,thorm001,rodnf001,,regular,2,1,CHA,ANA,y,both,y,y,y,2010
ARI201009240,LAN,ARI,PHO01,20100924,0,6:40PM,night,,,false,,146,38516,unknown,unknown,sunny,92,fromlf,4,rausg701,,,joycj901,hudsm901,cousd901,wolfj901,,,kersc001,enrib001,jansk001,regular,3,1,LAN,ARI,y,both,y,y,y,2010
CHN201009240,SLN,CHN,CHI11,20100924,0,1:21PM,day,,,false,,155,36553,unknown,unknown,cloudy,61,tocf,16,frisd701,,,drakr901,westj901,belld901,herna901,,,waina001,gorzt001,,regular,7,1,SLN,CHN,y,both,y,y,y,2010
CLE201009240,KCA,CLE,CLE08,20100924,0,7:04PM,night,,,true,,148,25100,unknown,unknown,cloudy,81,ltor,16,brosc701,,,carlm901,kellj901,vanol901,nelsj901,,,tomlj001,hochl001,,regular,3,7,CLE,KCA,y,both,y,y,y,2010
COL201009240,SFN,COL,DEN02,20100924,0,6:10PM,night,,,false,,141,49071,unknown,unknown,sunny,80,rtol,4,platd701,,,diazl901,bellw901,hirsj901,hoyej901,,,linct001,chacj001,wilsb001,regular,2,1,SFN,COL,y,both,y,y,y,2010
DET201009240,MIN,DET,DET05,20100924,0,7:06PM,night,,,true,,169,30083,unknown,unknown,sunny,81,tolf,22,kleir701,,,timmt901,davib902,marqa901,tscht901,,,verlj001,lirif001,,regular,1,10,DET,MIN,y,both,y,y,y,2010
MIL201009240,FLO,MIL,MIL06,20100924,0,7:10PM,night,,,false,,173,32235,dry,none,dome,74,unknown,0,odrit701,,,barrs901,mealj901,scotd901,iassd901,,,jeffj001,milla002,,regular,2,6,MIL,FLO,y,both,y,y,y,2010
NYA201009240,BOS,NYA,NYC21,20100924,0,7:08PM,night,,,true,,194,49457,unknown,unknown,cloudy,75,rtol,12,sprej701,,,crawj901,guccc901,cuzzp901,onorb901,,,beckj002,petta001,papej001,regular,10,8,BOS,NYA,y,both,y,y,y,2010
OAK201009240,TEX,OAK,OAK01,20100924,0,7:07PM,night,,,true,,183,13539,unknown,unknown,cloudy,61,fromlf,8,dybdc701,,,knigb901,davig901,holbs901,gibsg901,,,huntt002,cramb001,,regular,10,3,TEX,OAK,y,both,y,y,y,2010
