gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
MIN201104080,OAK,MIN,MIN04,20110408,0,3:17PM,day,,,true,,142,40714,unknown,unknown,sunny,63,rtol,14,wongg701,,,hoyej901,hallt901,millb901,cuzzp901,,,pavac001,andeb004,nathj001,regular,1,2,MIN,OAK,y,both,y,y,y,2011
NYN201104080,WAS,NYN,NYC20,20110408,0,4:11PM,day,,,false,,193,41075,unknown,unknown,unknown,42,fromrf,15,karph701,,,randt901,belld901,gormb901,vanol901,,,zimmj003,dickr001,,regular,6,2,WAS,NYN,y,both,y,y,y,2011
PIT201104080,COL,PIT,PIT08,20110408,0,7:05PM,night,,,false,,311,29192,unknown,unknown,overcast,45,ltor,10,webbb701,,,timmt901,kellj901,coope901,carlm901,,,olsog003,moraf001,,regular,3,4,PIT,COL,y,both,y,y,y,2011
SDN201104080,LAN,SDN,SAN02,20110408,0,7:33PM,night,,,false,,259,32585,unknown,unknown,cloudy,57,ltor,9,zaveb701,,20110409,hicke901,rapue901,onorb901,marqa901,,,hawkb001,friee001,broxj001,regular,4,2,LAN,SDN,y,both,y,y,y,2011
SEA201104080,CLE,SEA,SEA03,20110408,0,7:19PM,night,,,true,,184,45727,unknown,unknown,cloudy,53,unknown,0,radoe701,,,holbs901,gibsg901,ticht901,davig901,,,carrc003,vargj001,,regular,12,3,CLE,SEA,y,both,y,y,y,2011
SFN201104080,SLN,SFN,SFO03,20110408,0,1:37PM,day,,,false,,264,42048,unknown,unknown,cloudy,57,torf,8,ducam701,,,drecb901,emmep901,drakr901,darlg901,,,runzd001,tallb001,,regular,4,5,SFN,SLN,y,both,y,y,y,2011
ANA201104090,TOR,ANA,ANA01,20110409,0,6:07PM,night,,,true,,303,43513,unknown,unknown,unknown,56,tocf,11,munse701,,,wendh902,knigb901,laynj901,davib902,,,hared001,raucj001,,regular,5,6,ANA,TOR,y,both,y,y,y,2011
ARI201104090,CIN,ARI,PHO01,20110409,0,5:10PM,night,,,false,,174,20719,dry,none,dome,67,unknown,0,johnr701,,,rungb901,hudsm901,mcclt901,barrt901,,,arrob001,hudsd001,,regular,6,1,CIN,ARI,y,both,y,y,y,2011
ATL201104090,PHI,ATL,ATL02,20110409,0,1:11PM,day,,,false,,164,36256,unknown,unknown,unknown,81,ltor,8,wilkj701,,,cedeg901,barkl901,culbf901,johna901,,,oswar001,beacb001,,regular,10,2,PHI,ATL,y,both,y,y,y,2011
BAL201104091,TEX,BAL,BAL12,20110409,1,4:37PM,day,,,true,,142,0,unknown,unknown,overcast,54,fromrf,5,jacom701,,,fostm901,nelsj901,welkb901,tscht901,,,britz001,lewic001,,regular,0,5,BAL,TEX,y,both,y,y,y,2011
BAL201104092,TEX,BAL,BAL12,20110409,2,7:38PM,night,,,true,,167,36243,unknown,unknown,overcast,54,torf,4,jacom701,,,reybd901,welkb901,tscht901,nelsj901,,,harrm001,arrij001,,regular,13,1,TEX,BAL,y,both,y,y,y,2011
BOS201104090,NYA,BOS,BOS07,20110409,0,1:12PM,day,,,true,,206,37488,unknown,unknown,cloudy,57,ltor,7,shalm701,,,guccc901,wintm901,everm901,wegnm901,,,robed002,buchc001,,regular,9,4,NYA,BOS,y,both,y,y,y,2011
CHA201104090,TBA,CHA,CHI12,20110409,0,3:10PM,day,,,true,,163,26378,unknown,unknown,cloudy,56,fromlf,8,frisd701,,,danlk901,nauep901,eddid901,demud901,,,humbp001,daviw001,salec001,regular,2,4,CHA,TBA,y,both,y,y,y,2011
DET201104090,KCA,DET,DET05,20110409,0,4:09PM,day,,,true,,149,33810,unknown,unknown,unknown,46,fromcf,4,marod701,,,fleta901,welkt901,reynj901,dimum901,,,chenb001,cokep001,sorij001,regular,3,1,KCA,DET,y,both,y,y,y,2011
HOU201104090,FLO,HOU,HOU03,20110409,0,6:09PM,night,,,false,,185,25421,dry,none,dome,73,unknown,0,blour701,,,cousd901,joycj901,kulpr901,wolfj901,,,vazqj001,abadf001,nunel001,regular,7,5,FLO,HOU,y,both,y,y,y,2011
MIL201104090,CHN,MIL,MIL06,20110409,0,6:10PM,night,,,false,,165,42478,dry,none,dome,65,unknown,0,odrit701,,,iassd901,scotd901,mealj901,buckc901,,,narvc001,garzm001,,regular,0,6,MIL,CHN,y,both,y,y,y,2011
MIN201104090,OAK,MIN,MIN04,20110409,0,6:10PM,night,,,true,,185,39936,unknown,unknown,overcast,58,rtol,13,thors701,,,hallt901,millb901,cuzzp901,hoyej901,,,gonzg003,blacn001,fuenb001,regular,1,0,OAK,MIN,y,both,y,y,y,2011
NYN201104090,WAS,NYN,NYC20,20110409,0,7:11PM,night,,,false,,200,31696,unknown,unknown,cloudy,47,tolf,10,karph701,,,belld901,gormb901,vanol901,randt901,,,capuc001,gorzt001,rodrf003,regular,4,8,NYN,WAS,y,both,y,y,y,2011
PIT201104090,COL,PIT,PIT08,20110409,0,7:06PM,night,,,false,,187,25398,unknown,unknown,cloudy,58,ltor,3,patte701,,,kellj901,coope901,carlm901,timmt901,,,belim001,veraj001,lindm001,regular,6,4,COL,PIT,y,both,y,y,y,2011
SDN201104090,LAN,SDN,SAN02,20110409,0,7:34PM,night,,,false,,169,42420,unknown,unknown,sunny,60,ltor,10,zaveb701,,,rapue901,onorb901,marqa901,hicke901,,,kuroh001,mosed001,broxj001,regular,4,0,LAN,SDN,y,both,y,y,y,2011
SEA201104090,CLE,SEA,SEA03,20110409,0,6:11PM,night,,,true,,164,30309,unknown,unknown,unknown,52,torf,8,peted701,,,gibsg901,ticht901,davig901,holbs901,,,mastj001,fistd001,perec002,regular,2,1,CLE,SEA,y,both,y,y,y,2011
SFN201104090,SLN,SFN,SFO03,20110409,0,7:06PM,night,,,false,,152,41742,unknown,unknown,unknown,55,tocf,14,dybdc701,,,emmep901,drakr901,darlg901,drecb901,,,ramir003,franr001,,regular,2,3,SFN,SLN,y,both,y,y,y,2011
ANA201104100,TOR,ANA,ANA01,20110410,0,12:36PM,day,,,true,,168,43525,unknown,unknown,sunny,62,torf,5,munse701,,,knigb901,laynj901,davib902,wendh902,,,weavj003,reyej003,rodnf001,regular,1,3,ANA,TOR,y,both,y,y,y,2011
ARI201104100,CIN,ARI,PHO01,20110410,0,1:11PM,day,,,false,,198,19718,unknown,unknown,sunny,57,tolf,7,johnr701,,,hudsm901,mcclt901,barrt901,rungb901,,,heila001,massn001,putzj001,regular,8,10,ARI,CIN,y,both,y,y,y,2011
ATL201104100,PHI,ATL,ATL02,20110410,0,1:38PM,day,,,false,,140,43796,unknown,unknown,sunny,81,tocf,8,wilkj701,,,barkl901,culbf901,johna901,cedeg901,,,hamec001,lowed001,contj002,regular,3,0,PHI,ATL,y,both,y,y,y,2011
BAL201104100,TEX,BAL,BAL12,20110410,0,1:37PM,day,,,true,,162,21452,unknown,unknown,overcast,60,fromrf,5,hennj701,,,welkb901,tscht901,nelsj901,fostm901,,,holld003,guthj001,felin001,regular,3,0,TEX,BAL,y,both,y,y,y,2011
BOS201104100,NYA,BOS,BOS07,20110410,0,8:10PM,night,,,true,,178,37861,unknown,unknown,unknown,54,tolf,12,scogc701,,,wintm901,everm901,wegnm901,guccc901,,,beckj002,sabac001,,regular,0,4,BOS,NYA,y,both,y,y,y,2011
CHA201104100,TBA,CHA,CHI12,20110410,0,1:10PM,day,,,true,,128,23436,unknown,unknown,sunny,83,rtol,19,roseb701,,,nauep901,eddid901,demud901,danlk901,,,floyg001,niemj001,,regular,1,6,CHA,TBA,y,both,y,y,y,2011
DET201104100,KCA,DET,DET05,20110410,0,1:06PM,day,,,true,,182,28984,unknown,unknown,sunny,64,rtol,11,marod701,,,welkt901,reynj901,dimum901,fleta901,,,hochl001,porcr001,sorij001,regular,9,5,KCA,DET,y,both,y,y,y,2011
HOU201104100,FLO,HOU,HOU03,20110410,0,1:06PM,day,,,false,,184,22299,dry,none,dome,72,unknown,0,mclei701,,,joycj901,kulpr901,wolfj901,cousd901,,,happj001,sanca004,,regular,1,7,HOU,FLO,y,both,y,y,y,2011
MIL201104100,CHN,MIL,MIL06,20110410,0,1:10PM,day,,,false,,179,37193,unknown,unknown,sunny,76,ltor,16,odrit701,,,scotd901,mealj901,buckc901,iassd901,,,loe-k001,woodk002,axfoj001,regular,5,6,MIL,CHN,y,both,y,y,y,2011
MIN201104100,OAK,MIN,MIN04,20110410,0,1:12PM,day,,,true,,170,38484,unknown,unknown,overcast,74,rtol,18,wongg701,,,millb901,cuzzp901,hoyej901,hallt901,,,mccab001,bakes002,fuenb001,regular,5,3,OAK,MIN,y,both,y,y,y,2011
NYN201104100,WAS,NYN,NYC20,20110410,0,1:11PM,day,,,false,,233,35157,unknown,unknown,unknown,54,rtol,6,karph701,,,gormb901,vanol901,randt901,belld901,,,stord001,boyeb001,,regular,7,3,WAS,NYN,y,both,y,y,y,2011
PIT201104100,COL,PIT,PIT08,20110410,0,1:35PM,day,,,false,,180,18043,unknown,unknown,cloudy,75,rtol,9,krizt701,,,coope901,carlm901,timmt901,kellj901,,,chacj001,crotm001,streh001,regular,6,5,COL,PIT,y,both,y,y,y,2011
SDN201104100,LAN,SDN,SAN02,20110410,0,1:07PM,day,,,false,,169,33949,unknown,unknown,sunny,69,ltor,10,zaveb701,,,onorb901,marqa901,hicke901,rapue901,,,haraa001,ely-j001,,regular,2,7,SDN,LAN,y,both,y,y,y,2011
SEA201104100,CLE,SEA,SEA03,20110410,0,1:10PM,day,,,true,,168,21128,unknown,unknown,unknown,56,fromcf,2,peted701,,,ticht901,davig901,holbs901,gibsg901,,,tomlj001,bedae001,perec002,regular,6,4,CLE,SEA,y,both,y,y,y,2011
SFN201104100,SLN,SFN,SFO03,20110410,0,1:06PM,day,,,false,,152,42092,unknown,unknown,cloudy,56,torf,8,bushd701,,,drakr901,darlg901,drecb901,emmep901,,,lohsk001,zitob001,,regular,6,1,SLN,SFN,y,both,y,y,y,2011
ANA201104110,CLE,ANA,ANA01,20110411,0,7:07PM,night,,,true,,145,32864,unknown,unknown,sunny,64,tolf,5,munse701,,,mcclt901,barrt901,rungb901,hudsm901,,,talbm001,chatt001,,regular,4,0,CLE,ANA,y,both,y,y,y,2011
ARI201104110,SLN,ARI,PHO01,20110411,0,6:40PM,night,,,false,,175,15746,unknown,unknown,sunny,78,fromrf,4,rausg701,,,laynj901,davib902,wendh902,carav901,,,mcclk001,enrib001,,regular,8,2,SLN,ARI,y,both,y,y,y,2011
BOS201104110,TBA,BOS,BOS07,20110411,0,7:10PM,night,,,true,,209,37568,unknown,unknown,cloudy,64,tocf,20,petrm701,,,tscht901,nelsj901,fostm901,welkb901,,,hellj001,matsd001,,regular,16,5,TBA,BOS,y,both,y,y,y,2011
CHA201104110,OAK,CHA,CHI12,20110411,0,7:10PM,night,,,true,,157,20057,unknown,unknown,unknown,57,ltor,8,roseb701,,,mealj901,buckc901,iassd901,scotd901,,,rosst001,craij001,fuenb001,regular,2,1,OAK,CHA,y,both,y,y,y,2011
DET201104110,TEX,DET,DET05,20110411,0,1:07PM,day,,,true,,139,18724,unknown,unknown,unknown,65,fromrf,23,klonc701,,,carlm901,timmt901,(none),coope901,,,ogana001,verlj001,felin001,regular,2,0,TEX,DET,y,both,y,y,y,2011
HOU201104110,CHN,HOU,HOU03,20110411,0,7:06PM,night,,,false,,195,20175,unknown,unknown,sunny,84,fromcf,20,porzg701,,,darlg901,drecb901,emmep901,drakr901,,,dempr002,figun001,marmc001,regular,5,4,CHN,HOU,y,both,y,y,y,2011
NYN201104110,COL,NYN,NYC20,20110411,0,7:11PM,night,,,false,,209,24865,unknown,unknown,unknown,61,tolf,9,sprej701,,,kulpr901,wolfj901,cousd901,joycj901,,,belim001,parnb001,streh001,regular,7,6,COL,NYN,y,both,y,y,y,2011
SDN201104110,CIN,SDN,SAN02,20110411,0,7:07PM,night,,,false,,173,18022,unknown,unknown,sunny,63,ltor,10,murrj701,,,fairc901,westj901,herna901,schrp901,,,volqe001,latom001,cordf002,regular,3,2,CIN,SDN,y,both,y,y,y,2011
SEA201104110,TOR,SEA,SEA03,20110411,0,7:10PM,night,,,true,,226,13056,unknown,unknown,unknown,50,rtol,1,padud701,,,barrs901,hirsj901,bellw901,diazl901,,,luekj001,camps002,,regular,7,8,SEA,TOR,y,both,y,y,y,2011
SFN201104110,LAN,SFN,SFO03,20110411,0,7:19PM,night,,,false,,157,40870,unknown,unknown,cloudy,52,tocf,12,dybdc701,,,davig901,holbs901,gibsg901,ticht901,,,kersc001,bumgm001,,regular,6,1,LAN,SFN,y,both,y,y,y,2011
ANA201104120,CLE,ANA,ANA01,20110412,0,7:06PM,night,,,true,,135,43529,unknown,unknown,sunny,63,tocf,8,seebt701,,,barrt901,rungb901,hudsm901,mcclt901,,,hared001,carmf001,,regular,0,2,ANA,CLE,y,both,y,y,y,2011
ARI201104120,SLN,ARI,PHO01,20110412,0,6:41PM,night,,,false,,198,16645,unknown,unknown,sunny,81,fromlf,7,rausg701,,,davib902,wendh902,carav901,laynj901,,,galaa002,carpc002,,regular,8,13,ARI,SLN,y,both,y,y,y,2011
ATL201104120,FLO,ATL,ATL02,20110412,0,7:10PM,night,,,false,,153,13865,unknown,unknown,cloudy,68,ltor,15,stamm701,,,everm901,wegnm901,guccc901,wintm901,,,hanst001,volsc001,,regular,0,5,ATL,FLO,y,both,y,y,y,2011
BOS201104120,TBA,BOS,BOS07,20110412,0,7:12PM,night,,,true,,174,37015,unknown,unknown,unknown,54,fromrf,8,scogc701,,,nelsj901,fostm901,welkb901,tscht901,,,pricd001,lestj001,farnk001,regular,3,2,TBA,BOS,y,both,y,y,y,2011
CHA201104120,OAK,CHA,CHI12,20110412,0,7:10PM,night,,,true,,212,18020,unknown,unknown,cloudy,51,ltor,13,roseb701,,,buckc901,iassd901,scotd901,mealj901,,,salec001,cramb001,,regular,5,6,CHA,OAK,y,both,y,y,y,2011
DET201104120,TEX,DET,DET05,20110412,0,1:06PM,day,,,true,,200,20609,unknown,unknown,cloudy,51,torf,18,klonc701,,,timmt901,estam901,coope901,carlm901,,,valvj001,odayd001,,regular,4,5,DET,TEX,y,both,y,y,y,2011
HOU201104120,CHN,HOU,HOU03,20110412,0,7:06PM,night,,,false,,184,23523,unknown,unknown,cloudy,80,tocf,8,mclei701,,,drecb901,emmep901,drakr901,darlg901,,,myerb001,russj003,,regular,2,11,HOU,CHN,y,both,y,y,y,2011
MIN201104120,KCA,MIN,MIN04,20110412,0,7:11PM,night,,,true,,197,38154,unknown,unknown,cloudy,65,rtol,9,thors701,,,marqa901,hicke901,rapue901,onorb901,,,hughd001,tejer001,,regular,3,4,MIN,KCA,y,both,y,y,y,2011
SDN201104120,CIN,SDN,SAN02,20110412,0,7:05PM,night,,,false,,201,17379,unknown,unknown,cloudy,64,ltor,9,zaveb701,,,westj901,herna901,schrp901,fairc901,,,ondrl001,luebc001,,regular,8,2,CIN,SDN,y,both,y,y,y,2011
SEA201104120,TOR,SEA,SEA03,20110412,0,7:10PM,night,,,true,,139,15500,unknown,unknown,unknown,54,rtol,2,radoe701,,,hirsj901,bellw901,diazl901,barrs901,,,pinem001,romer002,leagb001,regular,2,3,SEA,TOR,y,both,y,y,y,2011
SFN201104120,LAN,SFN,SFO03,20110412,0,7:17PM,night,,,false,,180,41960,unknown,unknown,cloudy,55,torf,18,bushd701,,,holbs901,gibsg901,ticht901,davig901,,,affej001,hawkb001,wilsb001,regular,4,5,SFN,LAN,y,both,y,y,y,2011
WAS201104120,PHI,WAS,WAS11,20110412,0,7:09PM,night,,,false,,162,13413,unknown,unknown,overcast,55,fromlf,11,mathd701,,,cuzzp901,porta901,hallt901,millb901,,,hernl003,blanj001,burns001,regular,4,7,WAS,PHI,y,both,y,y,y,2011
ANA201104130,CLE,ANA,ANA01,20110413,0,4:06PM,day,,,true,,196,31049,unknown,unknown,cloudy,64,torf,9,franm701,,,rungb901,muchm901,mcclt901,barrt901,,,takah001,durbc001,,regular,3,4,ANA,CLE,y,both,y,y,y,2011
ARI201104130,SLN,ARI,PHO01,20110413,0,6:40PM,night,,,false,,182,17660,unknown,unknown,sunny,80,fromrf,15,rausg701,,,wendh902,carav901,laynj901,davib902,,,westj001,kenni001,,regular,15,5,SLN,ARI,y,both,y,y,y,2011
ATL201104130,FLO,ATL,ATL02,20110413,0,7:10PM,night,,,false,,140,14351,unknown,unknown,sunny,73,ltor,6,stamm701,,,wegnm901,guccc901,wintm901,everm901,,,johnj009,hudst001,,regular,5,1,FLO,ATL,y,both,y,y,y,2011
CHA201104130,OAK,CHA,CHI12,20110413,0,1:10PM,day,,,true,,203,16523,unknown,unknown,cloudy,65,fromlf,7,frisd701,,,iassd901,scotd901,mealj901,buckc901,,,balfg001,thorm001,fuenb001,regular,7,4,OAK,CHA,y,both,y,y,y,2011
DET201104130,TEX,DET,DET05,20110413,0,1:05PM,day,,,true,,192,20526,unknown,unknown,sunny,58,torf,7,klonc701,,,estam901,coope901,carlm901,timmt901,,,valvj001,olivd001,,regular,2,3,DET,TEX,y,both,y,y,y,2011
HOU201104130,CHN,HOU,HOU03,20110413,0,7:07PM,night,,,false,,174,20987,unknown,unknown,cloudy,75,tocf,13,wilkt701,,,emmep901,drakr901,darlg901,drecb901,,,zambc001,rodrw002,,regular,9,5,CHN,HOU,y,both,y,y,y,2011
MIN201104130,KCA,MIN,MIN04,20110413,0,12:09PM,day,,,true,,166,36286,unknown,unknown,cloudy,52,ltor,11,wongg701,,,hicke901,rapue901,onorb901,marqa901,,,davik002,lirif001,jeffj001,regular,10,5,KCA,MIN,y,both,y,y,y,2011
NYA201104130,BAL,NYA,NYC21,20110413,0,7:10PM,night,,,true,,171,42171,unknown,unknown,overcast,48,torf,9,karph701,,,eddid901,demud901,danlk901,nauep901,,,burna001,tillc001,rivem002,regular,4,7,NYA,BAL,y,both,y,y,y,2011
NYN201104130,COL,NYN,NYC20,20110413,0,7:11PM,night,,,false,,172,25878,unknown,unknown,overcast,49,fromlf,12,sprej701,,,wolfj901,cousd901,joycj901,kulpr901,,,rogee002,niesj001,streh001,regular,5,4,COL,NYN,y,both,y,y,y,2011
PIT201104130,MIL,PIT,PIT08,20110413,0,7:06PM,night,,,false,,158,8755,unknown,unknown,cloudy,54,ltor,8,patte701,,,culbf901,johna901,cedeg901,barkl901,,,marcs001,corrk001,,regular,6,0,MIL,PIT,y,both,y,y,y,2011
SDN201104130,CIN,SDN,SAN02,20110413,0,3:35PM,day,,,false,,177,17057,unknown,unknown,overcast,65,ltor,13,murrj701,,,herna901,schrp901,fairc901,westj901,,,bellh001,massn001,,regular,2,3,SDN,CIN,y,both,y,y,y,2011
SEA201104130,TOR,SEA,SEA03,20110413,0,12:40PM,day,,,true,,203,12407,dry,none,dome,48,unknown,0,radoe701,,,bellw901,diazl901,barrs901,hirsj901,,,rzepm001,ray-c001,,regular,8,3,TOR,SEA,y,both,y,y,y,2011
SFN201104130,LAN,SFN,SFO03,20110413,0,7:15PM,night,,,false,,176,42060,unknown,unknown,sunny,54,tocf,15,bushd701,,,gibsg901,ticht901,davig901,holbs901,,,sancj002,lillt001,wilsb001,regular,3,4,SFN,LAN,y,both,y,y,y,2011
WAS201104130,PHI,WAS,WAS11,20110413,0,7:09PM,night,,,false,,150,16914,unknown,unknown,unknown,56,fromlf,11,mathd701,,,porta901,hallt901,millb901,cuzzp901,,,hallr001,lannj001,,regular,3,2,PHI,WAS,y,both,y,y,y,2011
ATL201104140,FLO,ATL,ATL02,20110414,0,7:10PM,night,,,false,,189,16495,unknown,unknown,sunny,75,rtol,8,stamm701,,,guccc901,wintm901,everm901,wegnm901,,,sancb001,oflae001,nunel001,regular,6,5,FLO,ATL,y,both,y,y,y,2011
HOU201104140,SDN,HOU,HOU03,20110414,0,7:07PM,night,,,false,,177,20045,unknown,unknown,unknown,80,tolf,16,blour701,,,ticht901,davig901,holbs901,gibsg901,,,norrb001,mosed001,lyonb003,regular,0,1,HOU,SDN,y,both,y,y,y,2011
KCA201104140,SEA,KCA,KAN06,20110414,0,7:09PM,night,,,true,,113,8811,unknown,unknown,overcast,76,rtol,20,blacd701,,,hudsm901,mcclt901,barrt901,rungb901,,,chenb001,fistd001,,regular,1,5,KCA,SEA,y,both,y,y,y,2011
LAN201104140,SLN,LAN,LOS03,20110414,0,7:10PM,night,,,false,,184,34288,unknown,unknown,sunny,74,tocf,5,hartd701,,,schrp901,fairc901,westj901,herna901,,,garcj004,kuroh001,,regular,9,5,SLN,LAN,y,both,y,y,y,2011
NYA201104140,BAL,NYA,NYC21,20110414,0,7:08PM,night,,,true,,193,40517,unknown,unknown,sunny,64,tocf,2,sprej701,,,demud901,danlk901,nauep901,eddid901,,,rivem002,gonzm001,,regular,5,6,NYA,BAL,y,both,y,y,y,2011
NYN201104141,COL,NYN,NYC20,20110414,1,12:12PM,day,,,false,,203,0,unknown,unknown,cloudy,58,fromlf,11,karph701,,,cousd901,blasc901,kulpr901,wolfj901,,,reyng001,dickr001,lindm001,regular,6,5,COL,NYN,y,both,y,y,y,2011
NYN201104142,COL,NYN,NYC20,20110414,2,4:09PM,day,,,false,,196,25758,unknown,unknown,cloudy,64,fromlf,6,karph701,,,joycj901,kulpr901,wolfj901,blasc901,,,delaj001,capuc001,,regular,9,4,COL,NYN,y,both,y,y,y,2011
OAK201104140,DET,OAK,OAK01,20110414,0,7:07PM,night,,,true,,168,11129,unknown,unknown,cloudy,55,tocf,13,santa701,,,diazl901,barrs901,hirsj901,bellw901,,,cokep001,rosst001,valvj001,regular,3,0,DET,OAK,y,both,y,y,y,2011
PIT201104140,MIL,PIT,PIT08,20110414,0,7:06PM,night,,,false,,170,10517,unknown,unknown,cloudy,67,torf,7,webbb701,,,johna901,cedeg901,barkl901,culbf901,,,wolfr001,mahop002,,regular,4,1,MIL,PIT,y,both,y,y,y,2011
TBA201104140,MIN,TBA,STP01,20110414,0,6:40PM,night,,,true,,182,10042,unknown,unknown,dome,72,torf,0,mathb701,,,coope901,carlm901,timmt901,kellj901,,,farnk001,cappm001,,regular,3,4,TBA,MIN,y,both,y,y,y,2011
WAS201104140,PHI,WAS,WAS11,20110414,0,7:06PM,night,,,false,,126,24875,unknown,unknown,sunny,69,ltor,2,jacot701,,,hallt901,millb901,cuzzp901,porta901,,,lee-c003,zimmj003,,regular,4,0,PHI,WAS,y,both,y,y,y,2011
ARI201104150,SFN,ARI,PHO01,20110415,0,6:40PM,night,,,false,,178,23090,unknown,unknown,sunny,85,fromrf,7,johnr701,,,scotd901,mealj901,buckc901,iassd901,,,cainm001,hudsd001,wilsb001,regular,5,2,SFN,ARI,y,both,y,y,y,2011
BOS201104150,TOR,BOS,BOS07,20110415,0,7:12PM,night,,,true,,227,37467,unknown,unknown,sunny,39,rtol,13,shalm701,,,danlk901,nauep901,eddid901,demud901,,,cecib001,jenkb001,raucj001,regular,7,6,TOR,BOS,y,both,y,y,y,2011
CHA201104150,ANA,CHA,CHI12,20110415,0,7:11PM,night,,,true,,173,20103,unknown,unknown,overcast,43,fromlf,21,roseb701,,,millb901,cuzzp901,porta901,hallt901,,,weavj003,humbp001,waldj001,regular,4,3,ANA,CHA,y,both,y,y,y,2011
CIN201104150,PIT,CIN,CIN09,20110415,0,7:10PM,night,,,false,,156,21312,unknown,unknown,unknown,61,unknown,16,camem701,,,kulpr901,wolfj901,cousd901,joycj901,,,mortc002,arrob001,,regular,6,1,PIT,CIN,y,both,y,y,y,2011
CLE201104150,BAL,CLE,CLE08,20110415,0,7:06PM,night,,,true,,146,16346,unknown,unknown,unknown,47,fromrf,19,brosc701,,,onorb901,marqa901,hicke901,blasc901,,,mastj001,britz001,,regular,2,8,CLE,BAL,y,both,y,y,y,2011
COL201104150,CHN,COL,DEN02,20110415,0,6:41PM,night,,,false,,142,30285,unknown,unknown,sunny,55,fromlf,10,einsd701,,,carav901,laynj901,davib902,wendh902,,,chacj001,garzm001,,regular,0,5,COL,CHN,y,both,y,y,y,2011
HOU201104150,SDN,HOU,HOU03,20110415,0,7:07PM,night,,,false,,157,23755,unknown,unknown,sunny,79,fromlf,14,wilkt701,,,davig901,holbs901,gibsg901,ticht901,,,haraa001,happj001,bellh001,regular,4,2,SDN,HOU,y,both,y,y,y,2011
KCA201104150,SEA,KCA,KAN06,20110415,0,7:10PM,night,,,true,,175,13686,wet,drizzle,unknown,45,ltor,12,blacd701,,,mcclt901,barrt901,rungb901,hudsm901,,,hochl001,bedae001,sorij001,regular,5,6,KCA,SEA,y,both,y,y,y,2011
LAN201104150,SLN,LAN,LOS03,20110415,0,7:12PM,night,,,false,,184,36282,unknown,unknown,cloudy,77,torf,8,munse701,,,fairc901,westj901,herna901,schrp901,,,lohsk001,garlj001,,regular,11,2,SLN,LAN,y,both,y,y,y,2011
NYA201104150,TEX,NYA,NYC21,20110415,0,7:10PM,night,,,true,,173,40814,unknown,unknown,unknown,47,fromrf,10,sprej701,,,cedeg901,barkl901,culbf901,johna901,,,harrm001,novai001,felin001,regular,5,3,TEX,NYA,y,both,y,y,y,2011
OAK201104150,DET,OAK,OAK01,20110415,0,7:07PM,night,,,true,,208,21853,unknown,unknown,cloudy,61,torf,13,santa701,,,barrs901,hirsj901,bellw901,diazl901,,,villb002,fuenb001,,regular,8,4,DET,OAK,y,both,y,y,y,2011
PHI201104150,FLO,PHI,PHI13,20110415,0,7:07PM,night,,,false,,168,45667,unknown,unknown,cloudy,48,rtol,16,bellj701,,,drakr901,darlg901,drecb901,emmep901,,,mujie001,baezd001,nunel001,regular,4,3,FLO,PHI,y,both,y,y,y,2011
TBA201104150,MIN,TBA,STP01,20110415,0,7:10PM,night,,,true,,154,15342,unknown,unknown,dome,72,rtol,0,fergj701,,,carlm901,timmt901,kellj901,coope901,,,daviw001,blacn001,farnk001,regular,2,5,TBA,MIN,y,both,y,y,y,2011
WAS201104150,MIL,WAS,WAS11,20110415,0,7:06PM,night,,,false,,195,17217,unknown,unknown,sunny,56,rtol,15,tritb701,,,wintm901,everm901,wegnm901,guccc901,,,gaudc001,bradz001,,regular,3,4,WAS,MIL,y,both,y,y,y,2011
ARI201104160,SFN,ARI,PHO01,20110416,0,5:10PM,night,,,false,,165,25590,unknown,unknown,sunny,91,torf,5,johnr701,,,campa902,buckc901,iassd901,scotd901,,,motag001,saunj001,wilsb001,regular,5,3,SFN,ARI,y,both,y,y,y,2011
ATL201104161,NYN,ATL,ATL02,20110416,1,4:11PM,day,,,false,,167,0,unknown,unknown,cloudy,64,ltor,17,wilkj701,,,fostm901,gonzm901,tscht901,nelsj901,,,lowed001,carrd001,kimbc001,regular,2,4,ATL,NYN,y,both,y,y,y,2011
ATL201104162,NYN,ATL,ATL02,20110416,2,7:40PM,night,,,false,,149,31383,unknown,unknown,cloudy,60,ltor,16,wilkj701,,,welkb901,tscht901,nelsj901,gonzm901,,,jurrj001,pelfm001,,regular,0,4,ATL,NYN,y,both,y,y,y,2011
BOS201104160,TOR,BOS,BOS07,20110416,0,1:09PM,day,,,true,,192,37310,unknown,unknown,unknown,45,fromrf,21,shalm701,,,nauep901,eddid901,demud901,danlk901,,,beckj002,reyej003,papej001,regular,1,4,BOS,TOR,y,both,y,y,y,2011
CHA201104160,ANA,CHA,CHI12,20110416,0,5:20PM,night,,,true,,155,21250,unknown,unknown,overcast,39,tocf,23,frisd701,,,cuzzp901,porta901,hallt901,millb901,,,chatt001,floyg001,,regular,7,2,ANA,CHA,y,both,y,y,y,2011
